id,TARGET
EK202310106587,158.23333333333332
EK202310239252,143.83333333333334
EK202310208710,136.6
EK202310244056,133.13333333333333
EK202310223702,125.26666666666667
EK202310236969,141.46666666666667
EK202310196070,147.2
EK202310227710,133.1
EK202310119702,142.36666666666667
EK202310143351,147.13333333333333
EK202310144967,128.66666666666666
EK202310207097,132.2
EK202310193281,132.0
EK202310223068,145.06666666666666
EK202310158743,140.56666666666666
EK202310142353,148.66666666666666
EK202310154024,144.2
EK202310136326,124.46666666666667
EK202320006526,160.2
EK202310240160,139.66666666666666
EK202310230270,132.2
EK202310209591,142.66666666666666
EK202310201937,149.66666666666666
EK202310138686,153.1
EK202310125946,145.86666666666667
EK202310112949,137.13333333333333
EK202310128660,163.86666666666667
EK202310223565,137.9
EK202310155372,152.56666666666666
EK202310229467,144.13333333333333
EK202310232289,146.13333333333333
EK202310142439,153.83333333333334
EK202310128595,124.83333333333333
EK202310228661,127.83333333333333
EK202310220811,133.3
EK202310104677,143.36666666666667
EK202310108708,158.66666666666666
EK202310235044,136.23333333333332
EK202310141363,133.66666666666666
EK202310174855,153.06666666666666
EK202310154755,137.86666666666667
EK202310157326,141.63333333333333
EK202310228659,145.9
EK202310215026,163.56666666666666
EK202310177129,136.9
EK202310178830,167.4
EK202310222959,129.5
EK202320007347,128.26666666666668
EK202310153807,157.86666666666667
EK202310165563,167.93333333333334
EK202310240070,138.3
EK202310171642,145.86666666666667
EK202310221419,149.5
EK202310210258,147.9
EK202310108225,147.46666666666667
EK202310156515,138.8
EK202320006021,172.06666666666666
EK202310214746,146.36666666666667
EK202310166648,141.0
EK202310243041,147.63333333333333
EK202310227731,125.1
EK202310118513,131.13333333333333
EK202310240129,134.9
EK202310140813,152.13333333333333
EK202310181628,146.63333333333333
EK202310126085,134.26666666666668
EK202310246101,147.4
EK202310113312,136.36666666666667
EK202310217968,138.0
EK202310213114,137.1
EK202310219800,134.0
EK202310184495,144.8
EK202310119316,126.2
EK202310180007,143.36666666666667
EK202310199156,137.16666666666666
EK202310177234,148.93333333333334
EK202310226743,141.86666666666667
EK202310189141,142.73333333333332
EK202320006005,157.2
EK202310227823,139.53333333333333
EK202310174022,142.4
EK202310134374,137.93333333333334
EK202310200180,130.23333333333332
EK202310161433,157.6
EK202310121700,154.66666666666666
EK202310237451,139.83333333333334
EK202310192827,164.2
EK202310160428,147.8
EK202310205223,152.43333333333334
EK202310111659,149.93333333333334
EK202310218773,140.13333333333333
EK202310161247,137.9
EK202310109618,143.86666666666667
EK202310155619,133.23333333333332
EK202310135096,147.23333333333332
EK202310188704,139.16666666666666
EK202310198311,158.3
EK202310138345,152.56666666666666
EK202310187653,130.83333333333334
EK202310223676,144.33333333333334
EK202310165688,129.3
EK202310104779,148.2
EK202320007241,181.73333333333332
EK202310247012,136.46666666666667
EK202310115649,132.4
EK202310158687,140.86666666666667
EK202310139898,151.4
EK202310183012,133.73333333333332
EK202310189323,179.86666666666667
EK202310236084,141.5
EK202310187745,139.6
EK202310213754,139.86666666666667
EK202310207691,126.93333333333334
EK202310213360,138.5
EK202310134511,125.03333333333333
EK202310162421,130.66666666666666
EK202310137854,171.23333333333332
EK202310150901,137.26666666666668
EK202310114810,142.33333333333334
EK202310110564,141.76666666666668
EK202310188498,125.53333333333333
EK202310122137,132.5
EK202310234827,149.43333333333334
EK202310123845,153.83333333333334
EK202310117679,155.5
EK202310226733,138.23333333333332
EK202310146806,145.76666666666668
EK202310186532,142.6
EK202310198523,129.5
EK202310169242,151.53333333333333
EK202310189605,139.2
EK202310177460,148.4
EK202310156053,133.1
EK202310138997,144.63333333333333
EK202310231114,134.03333333333333
EK202310147763,137.73333333333332
EK202310119709,152.6
EK202310121129,141.26666666666668
EK202310137901,144.9
EK202310144077,163.1
EK202310110337,129.36666666666667
EK202310184408,135.43333333333334
EK202310215841,141.76666666666668
EK202310157214,145.4
EK202310193140,138.43333333333334
EK202310216105,138.5
EK202310246420,138.76666666666668
EK202310118424,128.8
EK202310144290,136.93333333333334
EK202310236171,139.9
EK202310161913,155.1
EK202310116195,140.33333333333334
EK202310140252,139.4
EK202310238025,153.16666666666666
EK202310146861,143.1
EK202310125756,138.96666666666667
EK202310211082,136.8
EK202310202590,135.16666666666666
EK202310212292,141.93333333333334
EK202310151188,142.33333333333334
EK202310186431,166.13333333333333
EK202310197054,144.03333333333333
EK202310229535,140.9
EK202310237693,133.56666666666666
EK202310127899,147.33333333333334
EK202310125513,126.6
EK202310143417,145.26666666666668
EK202310114922,147.7
EK202310185011,142.1
EK202310157380,147.6
EK202310242841,144.9
EK202310128764,133.3
EK202310160302,138.56666666666666
EK202310132265,131.53333333333333
EK202310142152,138.5
EK202310184138,150.36666666666667
EK202310218922,142.1
EK202310105732,125.1
EK202310202421,129.5
EK202310204745,128.33333333333334
EK202310231651,135.86666666666667
EK202310206373,141.7
EK202310231327,140.3
EK202310129440,140.73333333333332
EK202310229405,148.43333333333334
EK202310233561,138.13333333333333
EK202310141433,145.9
EK202310164651,158.26666666666668
EK202310201935,143.3
EK202310184574,133.0
EK202310223915,155.46666666666667
EK202310200908,148.13333333333333
EK202310128941,145.16666666666666
EK202310186952,154.16666666666666
EK202310193974,153.53333333333333
EK202310169879,161.03333333333333
EK202310172093,133.9
EK202310184529,130.83333333333334
EK202310230089,130.46666666666667
EK202310181118,155.93333333333334
EK202310204225,150.7
EK202310112100,145.06666666666666
EK202310222373,150.66666666666666
EK202310182126,159.9
EK202310169072,138.93333333333334
EK202310203100,147.56666666666666
EK202310228065,160.3
EK202310003374,134.56666666666666
EK202310231993,143.33333333333334
EK202310166999,144.7
EK202310113561,141.3
EK202310150384,161.06666666666666
EK202310204151,143.03333333333333
EK202310243179,158.06666666666666
EK202310229664,135.06666666666666
EK202310214850,146.5
EK202310203348,148.23333333333332
EK202310146725,131.66666666666666
EK202310134763,126.96666666666667
EK202310145729,152.33333333333334
EK202310246535,140.53333333333333
EK202310141577,131.0
EK202310216160,135.36666666666667
EK202310116782,138.93333333333334
EK202310211327,137.83333333333334
EK202310204090,152.53333333333333
EK202310175898,162.56666666666666
EK202310226259,141.6
EK202310151274,143.96666666666667
EK202310154215,139.93333333333334
EK202310174277,143.76666666666668
EK202320006496,163.26666666666668
EK202310141969,150.9
EK202320005622,154.4
EK202310157093,145.06666666666666
EK202310139909,150.96666666666667
EK202310209908,147.56666666666666
EK202310218730,139.63333333333333
EK202310229718,123.56666666666666
EK202310111615,132.23333333333332
EK202310138168,133.2
EK202310162118,167.23333333333332
EK202310164185,140.86666666666667
EK202310123341,133.13333333333333
EK202310154152,133.03333333333333
EK202310169662,139.23333333333332
EK202310195289,145.96666666666667
EK202310247758,160.96666666666667
EK202310223580,136.86666666666667
EK202310104690,133.73333333333332
EK202310234439,133.16666666666666
EK202310225052,161.33333333333334
EK202310139674,145.26666666666668
EK202310186662,143.6
EK202310198339,143.56666666666666
EK202310219978,150.0
EK202310205279,142.66666666666666
EK202310241147,142.1
EK202310225981,159.4
EK202310168112,138.93333333333334
EK202310226106,150.46666666666667
EK202310116095,134.73333333333332
EK202310114593,141.16666666666666
EK202310175636,132.03333333333333
EK202310117905,148.7
EK202310200614,144.86666666666667
EK202310137390,138.16666666666666
EK202310196458,159.4
EK202310212839,136.33333333333334
EK202310149449,156.16666666666666
EK202310172721,134.7
EK202310133382,134.66666666666666
EK202310171991,154.56666666666666
EK202310178147,139.8
EK202310210822,128.53333333333333
EK202310169958,145.86666666666667
EK202310216612,135.4
EK202310190351,150.06666666666666
EK202310128333,153.73333333333332
EK202310156052,148.5
EK202310207300,142.63333333333333
EK202310148098,135.7
EK202310236834,140.8
EK202310206502,145.06666666666666
EK202310232490,148.33333333333334
EK202310115920,145.33333333333334
EK202310155557,147.36666666666667
EK202310118792,149.96666666666667
EK202310213449,150.63333333333333
EK202310157956,132.46666666666667
EK202310202461,151.86666666666667
EK202310210080,156.7
EK202310123713,147.03333333333333
EK202310138636,147.06666666666666
EK202310197194,146.36666666666667
EK202310136131,161.73333333333332
EK202310194280,132.16666666666666
EK202310144073,167.0
EK202310196767,160.06666666666666
EK202310152659,143.76666666666668
EK202310119318,135.93333333333334
EK202310175079,140.23333333333332
EK202310246973,137.36666666666667
EK202310177069,136.96666666666667
EK202310228915,141.23333333333332
EK202310237967,128.73333333333332
EK202310004766,137.9
EK202310197580,169.53333333333333
EK202310163370,154.66666666666666
EK202310126258,128.7
EK202320006245,162.2
EK202310214455,145.5
EK202310225077,167.83333333333334
EK202310121345,132.83333333333334
EK202310118753,125.13333333333334
EK202310209148,142.66666666666666
EK202310235651,137.6
EK202310195584,148.56666666666666
EK202310131541,137.33333333333334
EK202310167958,167.3
EK202310232848,127.3
EK202310112373,142.73333333333332
EK202310247588,179.03333333333333
EK202310124781,153.4
EK202310187345,181.0
EK202310117200,148.26666666666668
EK202310103838,131.6
EK202310123310,148.76666666666668
EK202310193567,140.16666666666666
EK202310176987,157.76666666666668
EK202310217483,132.3
EK202310219653,127.46666666666667
EK202310189258,150.93333333333334
EK202310213235,139.9
EK202310148485,136.73333333333332
EK202310243846,130.1
EK202310157685,144.73333333333332
EK202310228217,170.93333333333334
EK202310167414,160.73333333333332
EK202310116553,135.36666666666667
EK202310154306,130.16666666666666
EK202310218246,139.83333333333334
EK202310214924,150.73333333333332
EK202310124301,132.63333333333333
EK202310132969,133.06666666666666
EK202310116665,134.63333333333333
EK202310126109,149.36666666666667
EK202310246626,152.03333333333333
EK202310165655,137.33333333333334
EK202310222900,138.26666666666668
EK202310183920,132.56666666666666
EK202310188655,144.93333333333334
EK202310140837,145.53333333333333
EK202310110105,131.0
EK202310166926,163.86666666666667
EK202310222571,148.83333333333334
EK202310130862,162.66666666666666
EK202310159918,148.2
EK202310191732,173.06666666666666
EK202310154430,163.7
EK202310209379,134.5
EK202310242826,168.86666666666667
EK202310127621,139.8
EK202310144269,138.63333333333333
EK202310168554,164.76666666666668
EK202310225096,124.53333333333333
EK202310004191,144.7
EK202310198832,131.26666666666668
EK202310166122,161.73333333333332
EK202310197812,182.8
EK202310173577,134.9
EK202310107780,134.3
EK202310200080,133.46666666666667
EK202310244832,159.06666666666666
EK202310153701,141.5
EK202310248897,144.4
EK202310238758,145.73333333333332
EK202310180956,176.23333333333332
EK202310133597,170.83333333333334
EK202310165926,150.26666666666668
EK202310113563,144.83333333333334
EK202310219177,144.8
EK202310215546,145.6
EK202310239803,137.93333333333334
EK202310170081,136.76666666666668
EK202310206625,153.2
EK202310104069,131.96666666666667
EK202310186393,168.1
EK202310173267,133.06666666666666
EK202310110426,155.2
EK202310164765,138.9
EK202310158220,137.8
EK202310168816,144.56666666666666
EK202310204071,149.36666666666667
EK202310157259,147.96666666666667
EK202310156843,133.53333333333333
EK202310223529,140.5
EK202310149961,142.13333333333333
EK202310108241,135.4
EK202310168245,137.66666666666666
EK202310191021,143.03333333333333
EK202310165776,149.53333333333333
EK202310172874,141.43333333333334
EK202310163779,136.33333333333334
EK202310188731,167.03333333333333
EK202310105850,133.23333333333332
EK202310129025,159.6
EK202310122251,139.33333333333334
EK202310233739,133.26666666666668
EK202310145467,142.76666666666668
EK202310125541,147.4
EK202310128736,144.96666666666667
EK202310157339,147.83333333333334
EK202310204674,156.56666666666666
EK202310199931,135.23333333333332
EK202310159776,149.7
EK202310233618,152.0
EK202310209554,162.1
EK202310147590,141.66666666666666
EK202310233558,137.36666666666667
EK202310141475,138.4
EK202310192184,132.7
EK202310121465,136.63333333333333
EK202310144674,155.96666666666667
EK202310225145,140.46666666666667
EK202310211862,132.5
EK202310218476,125.93333333333334
EK202310227106,159.93333333333334
EK202310184475,132.8
EK202310132027,144.7
EK202310134826,148.36666666666667
EK202310182784,145.7
EK202310236142,132.96666666666667
EK202310215997,168.83333333333334
EK202310218885,151.7
EK202310189497,139.13333333333333
EK202310242392,144.0
EK202310139831,139.86666666666667
EK202310159899,132.13333333333333
EK202320007536,149.63333333333333
EK202310205864,155.3
EK202310205412,150.03333333333333
EK202310178623,147.26666666666668
EK202310144137,141.4
EK202310156851,136.9
EK202310200692,137.46666666666667
EK202310221442,150.43333333333334
EK202310225402,146.63333333333333
EK202310128314,155.66666666666666
EK202310135585,148.66666666666666
EK202310230304,155.2
EK202310106564,144.33333333333334
EK202310195276,130.16666666666666
EK202310168561,146.5
EK202310238035,148.26666666666668
EK202310210412,139.33333333333334
EK202310193015,142.36666666666667
EK202310160429,144.96666666666667
EK202310203227,125.66666666666667
EK202310144260,130.06666666666666
EK202310231994,143.23333333333332
EK202310169556,142.0
EK202310112231,150.7
EK202310179305,131.9
EK202310111693,139.26666666666668
EK202310163778,163.6
EK202310197562,145.56666666666666
EK202310147780,132.1
EK202310165497,160.86666666666667
EK202310191527,137.76666666666668
EK202310106149,133.36666666666667
EK202310179787,137.6
EK202310247018,155.1
EK202310177578,143.06666666666666
EK202310138872,165.4
EK202310204378,138.26666666666668
EK202310146296,145.63333333333333
EK202310110160,133.03333333333333
EK202310179095,152.33333333333334
EK202310220481,131.53333333333333
EK202310227227,159.23333333333332
EK202310234336,148.43333333333334
EK202310145809,130.53333333333333
EK202310209306,157.6
EK202310225649,143.66666666666666
EK202310226704,150.9
EK202310157072,161.5
EK202310121530,131.93333333333334
EK202310165600,139.9
EK202310197233,145.96666666666667
EK202310184332,144.93333333333334
EK202310143743,142.03333333333333
EK202310154640,137.26666666666668
EK202310158286,144.8
EK202310123880,137.46666666666667
EK202310182423,163.8
EK202310124053,129.26666666666668
EK202310206144,144.26666666666668
EK202310140890,156.66666666666666
EK202310127015,130.63333333333333
EK202310134941,147.76666666666668
EK202310119304,136.63333333333333
EK202310212796,163.23333333333332
EK202310108377,131.26666666666668
EK202310174180,137.26666666666668
EK202310239157,152.46666666666667
EK202310216632,142.63333333333333
EK202310172285,139.8
EK202310150279,146.2
EK202310186491,130.06666666666666
EK202310197932,148.66666666666666
EK202310120172,133.3
EK202310216664,147.63333333333333
EK202320006884,181.2
EK202310178918,151.86666666666667
EK202310144935,136.2
EK202310141510,136.73333333333332
EK202310216762,131.43333333333334
EK202310106406,139.4
EK202310111996,142.7
EK202310208681,144.16666666666666
EK202310226247,130.46666666666667
EK202310113253,164.0
EK202310122999,136.96666666666667
EK202310155079,134.26666666666668
EK202310160222,137.0
EK202310210742,136.8
EK202310156801,142.6
EK202310159360,150.43333333333334
EK202310180024,146.8
EK202310213928,142.86666666666667
EK202310152334,149.6
EK202310245937,139.0
EK202310164808,163.46666666666667
EK202310146870,147.0
EK202310163950,152.33333333333334
EK202310195716,159.43333333333334
EK202310150305,146.03333333333333
EK202310229713,132.1
EK202310188916,160.63333333333333
EK202310121395,144.7
EK202310160376,137.0
EK202310244651,145.1
EK202310150169,129.43333333333334
EK202310110958,134.46666666666667
EK202310143966,138.9
EK202310221741,142.66666666666666
EK202310187012,151.3
EK202310193822,175.6
EK202310172094,140.13333333333333
EK202310178633,152.23333333333332
EK202310117674,145.33333333333334
EK202310133805,133.83333333333334
EK202310180948,174.43333333333334
EK202310203849,137.2
EK202310149491,175.63333333333333
EK202310216830,162.66666666666666
EK202310229432,138.46666666666667
EK202310109652,141.76666666666668
EK202310181925,136.86666666666667
EK202310196245,137.96666666666667
EK202310248098,135.2
EK202310183221,163.8
EK202310196195,150.76666666666668
EK202310197137,139.63333333333333
EK202310110247,139.56666666666666
EK202310144126,140.93333333333334
EK202310156911,153.56666666666666
EK202310224215,136.23333333333332
EK202310236337,139.53333333333333
EK202310188431,148.9
EK202310137114,166.66666666666666
EK202310115030,141.13333333333333
EK202310117460,127.66666666666667
EK202310162361,133.6
EK202310130281,172.63333333333333
EK202310148428,134.3
EK202310163311,140.2
EK202310145526,147.5
EK202310235374,135.86666666666667
EK202310156223,147.16666666666666
EK202310151269,134.8
EK202310150741,144.33333333333334
EK202310225372,155.8
EK202310133344,141.5
EK202310127071,132.43333333333334
EK202310152237,155.96666666666667
EK202310244229,135.6
EK202310167190,142.13333333333333
EK202310154488,157.0
EK202310211108,135.53333333333333
EK202310114416,151.4
EK202310222978,173.26666666666668
EK202310187337,166.76666666666668
EK202310195712,175.86666666666667
EK202310176238,161.53333333333333
EK202310204719,146.2
EK202310184298,141.46666666666667
EK202310215525,144.5
EK202310154861,134.33333333333334
EK202310200739,122.86666666666666
EK202310242424,131.03333333333333
EK202310247300,127.73333333333333
EK202310116475,137.66666666666666
EK202310225458,129.46666666666667
EK202310126918,154.56666666666666
EK202310185579,134.73333333333332
EK202310241455,139.33333333333334
EK202310209465,139.73333333333332
EK202310142842,140.53333333333333
EK202310185122,153.96666666666667
EK202310223530,134.6
EK202310188514,148.53333333333333
EK202310171731,136.7
EK202310130376,146.23333333333332
EK202310222189,128.13333333333333
EK202310106430,142.46666666666667
EK202310127369,140.03333333333333
EK202310236443,130.2
EK202310182405,153.5
EK202310210187,133.7
EK202310116888,136.83333333333334
EK202310173132,162.4
EK202310108743,134.0
EK202310125006,133.6
EK202310213574,135.7
EK202310165356,143.96666666666667
EK202310149418,160.4
EK202310198882,129.36666666666667
EK202310231320,145.8
EK202310205653,138.06666666666666
EK202310198599,130.5
EK202310199963,138.2
EK202310173699,145.6
EK202310245726,135.96666666666667
EK202320006040,160.33333333333334
EK202310154743,152.8
EK202310188160,129.66666666666666
EK202310214367,164.5
EK202310103702,130.2
EK202310127965,147.26666666666668
EK202310203245,156.36666666666667
EK202310139888,142.63333333333333
EK202310108972,147.0
EK202310004612,139.6
EK202310143552,139.86666666666667
EK202310120024,151.03333333333333
EK202310221518,150.66666666666666
EK202310180966,172.93333333333334
EK202310193489,137.93333333333334
EK202310117005,134.53333333333333
EK202310213271,139.26666666666668
EK202310120394,153.63333333333333
EK202310183259,157.6
EK202310125697,138.33333333333334
EK202310110553,134.76666666666668
EK202310150138,141.53333333333333
EK202310169349,131.03333333333333
EK202310224959,130.36666666666667
EK202310003872,157.4
EK202310189922,151.53333333333333
EK202310196746,160.66666666666666
EK202310189397,145.73333333333332
EK202310154076,141.5
EK202310003409,129.6
EK202310132461,135.46666666666667
EK202310114430,142.36666666666667
EK202310207939,132.66666666666666
EK202310219274,138.76666666666668
EK202310226342,144.03333333333333
EK202310127397,134.3
EK202310237125,124.1
EK202310214068,172.8
EK202310184942,155.93333333333334
EK202310113334,137.5
EK202310121808,133.43333333333334
EK202310134472,139.43333333333334
EK202310213189,139.56666666666666
EK202310200986,129.23333333333332
EK202310183319,134.23333333333332
EK202310138451,134.36666666666667
EK202310134480,134.73333333333332
EK202310248001,151.56666666666666
EK202310215511,150.5
EK202310148692,164.7
EK202310003356,135.6
EK202310186363,150.3
EK202310117649,146.5
EK202310107222,131.0
EK202310140103,137.06666666666666
EK202310162055,150.16666666666666
EK202310160543,142.2
EK202310104526,137.43333333333334
EK202310111072,149.66666666666666
EK202310144115,134.03333333333333
EK202310227753,160.76666666666668
EK202310168401,148.56666666666666
EK202310225278,139.06666666666666
EK202310121727,133.13333333333333
EK202310209068,145.3
EK202310117324,141.63333333333333
EK202310119649,151.73333333333332
EK202310154151,139.06666666666666
EK202310235668,137.1
EK202310197052,140.76666666666668
EK202310133218,144.0
EK202310228623,137.2
EK202310236771,140.3
EK202320007756,147.43333333333334
EK202310123680,140.03333333333333
EK202310153796,135.23333333333332
EK202310184256,166.2
EK202310189360,129.83333333333334
EK202310169170,153.76666666666668
EK202310238568,156.43333333333334
EK202310147463,135.53333333333333
EK202310246348,138.53333333333333
EK202310146645,132.83333333333334
EK202310112043,135.53333333333333
EK202310126693,135.96666666666667
EK202310105633,132.96666666666667
EK202310108187,147.46666666666667
EK202310142659,148.6
EK202310154109,157.66666666666666
EK202310187961,172.1
EK202310138151,141.26666666666668
EK202310145768,133.76666666666668
EK202310204437,135.8
EK202310234444,139.1
EK202310146920,137.0
EK202310191972,158.16666666666666
EK202310135664,135.33333333333334
EK202310136647,167.5
EK202310149136,144.33333333333334
EK202310004755,132.13333333333333
EK202310003806,142.63333333333333
EK202320005862,148.96666666666667
EK202310238222,129.2
EK202310165638,132.03333333333333
EK202310195278,144.9
EK202310191050,138.36666666666667
EK202310165081,174.16666666666666
EK202310141108,139.8
EK202310225501,138.73333333333332
EK202310190006,155.56666666666666
EK202310232901,147.3
EK202310183145,144.16666666666666
EK202310133834,177.03333333333333
EK202310111865,135.76666666666668
EK202310233162,141.26666666666668
EK202310144096,133.8
EK202310241460,158.06666666666666
EK202310148061,150.83333333333334
EK202310123096,138.33333333333334
EK202310168745,134.03333333333333
EK202310232533,138.76666666666668
EK202310238139,136.06666666666666
EK202310107671,153.96666666666667
EK202310003635,139.56666666666666
EK202310160939,147.76666666666668
EK202310165138,138.96666666666667
EK202310177363,149.46666666666667
EK202310140380,146.1
EK202310127640,137.1
EK202310145483,141.73333333333332
EK202310144142,140.53333333333333
EK202310182466,149.06666666666666
EK202310134774,127.83333333333333
EK202310239504,143.9
EK202310179694,135.03333333333333
EK202310105818,143.13333333333333
EK202310206801,147.7
EK202310133427,146.03333333333333
EK202310172349,133.56666666666666
EK202310144166,143.03333333333333
EK202310118960,123.2
EK202310199115,147.8
EK202310213777,152.63333333333333
EK202310232118,137.26666666666668
EK202310204757,145.66666666666666
EK202310241858,148.43333333333334
EK202310204589,159.66666666666666
EK202310224131,137.9
EK202310160384,156.66666666666666
EK202310158733,148.0
EK202310139320,130.93333333333334
EK202310186373,160.0
EK202310207408,150.9
EK202310202032,137.96666666666667
EK202310191726,141.83333333333334
EK202310237659,137.06666666666666
EK202310202929,160.56666666666666
EK202310138221,131.86666666666667
EK202310213944,140.86666666666667
EK202310217592,140.6
EK202310156873,144.8
EK202310154026,124.6
EK202310227896,135.96666666666667
EK202310165724,167.53333333333333
EK202310160534,137.43333333333334
EK202310238733,146.9
EK202310187242,150.66666666666666
EK202310160829,155.33333333333334
EK202310160276,148.96666666666667
EK202310137939,131.2
EK202310200291,132.86666666666667
EK202310238138,131.16666666666666
EK202310217144,146.0
EK202310196491,142.0
EK202320006298,133.1
EK202310228178,129.53333333333333
EK202310138802,136.9
EK202310240713,145.66666666666666
EK202310175243,158.5
EK202310207967,123.7
EK202310107352,139.56666666666666
EK202310211309,139.8
EK202310131783,148.3
EK202310166826,160.86666666666667
EK202310112512,132.73333333333332
EK202310153955,177.53333333333333
EK202310223762,132.86666666666667
EK202310220803,130.46666666666667
EK202310191806,137.96666666666667
EK202310139794,138.26666666666668
EK202310004495,156.26666666666668
EK202310165321,156.06666666666666
EK202310152644,145.56666666666666
EK202310107844,139.46666666666667
EK202310224636,150.73333333333332
EK202310182912,141.56666666666666
EK202310227725,133.66666666666666
EK202310129401,139.4
EK202310132710,129.8
EK202310167591,156.23333333333332
EK202310209362,151.63333333333333
EK202310191553,161.36666666666667
EK202310191129,136.46666666666667
EK202310229273,133.36666666666667
EK202310177141,144.53333333333333
EK202310210987,133.96666666666667
EK202310246808,126.23333333333333
EK202310186424,148.53333333333333
EK202310243671,154.73333333333332
EK202310157978,130.73333333333332
EK202310141176,135.03333333333333
EK202310166632,157.7
EK202310188518,146.76666666666668
EK202310176726,153.8
EK202310232858,159.93333333333334
EK202310203103,139.46666666666667
EK202310172581,144.76666666666668
EK202310129669,136.36666666666667
EK202310149026,152.96666666666667
EK202310151271,141.73333333333332
EK202310164311,134.96666666666667
EK202310193156,137.66666666666666
EK202310183315,150.83333333333334
EK202310129742,166.16666666666666
EK202310244163,143.2
EK202310162820,133.0
EK202310158627,136.2
EK202310195793,139.23333333333332
EK202310243898,171.76666666666668
EK202310211036,135.93333333333334
EK202310231066,134.4
EK202310188792,156.23333333333332
EK202310181166,152.73333333333332
EK202310240476,136.7
EK202310197771,162.36666666666667
EK202310141037,163.93333333333334
EK202310204780,140.6
EK202310191058,151.63333333333333
EK202310173228,141.63333333333333
EK202310197491,139.0
EK202310156720,144.53333333333333
EK202310244219,143.6
EK202310119128,146.46666666666667
EK202310241327,163.26666666666668
EK202310152238,134.73333333333332
EK202310179839,138.4
